ra,dec,deVRad_r,z,diametro_kpc
195.026605804919,28.004116613337,0.8531491,0.02424595,0.8227658423677828
195.022457096724,28.0244389380184,8.0829,0.01969106,6.364890291599654
195.033291417377,28.0785665802864,2.751892,0.0241407,2.6426971821176153
195.053597313238,28.0754960776549,3.693606,0.02503316,3.674296898348709
195.061432511972,28.0412967617924,3.041007,0.01912005,2.3267795877254587
195.092229985721,28.0470066525567,6.247734,0.02727107,6.752818725644306
195.128978885372,28.1083941339631,5.398847,0.01728046,3.7415681147517277
195.148217631308,28.1461247282573,9.893381,0.01821857,7.220586827638615
195.1577533994,28.0579667049016,14.51743,0.02552748,14.718110050047327
195.017693325766,28.1551072976378,4.11988,0.02191547,3.6011820697263732
195.037977566511,28.1703924435192,5.118123,0.02252319,4.594495771009799
195.03635958837,28.1598544379102,9.289003,0.0248898,9.18908122348598
195.046407325529,28.0652464762035,5.115169,0.02454435,4.991952299363097
195.055934005349,28.0532871738763,13.28639,0.02716134,14.304569770988802
195.070941548439,28.0639110960623,3.127286,0.02047269,2.5579651845890385
195.077274091446,28.0971543321854,7.2178,0.02608,7.471079996077536
195.078668224167,28.0093072077635,0.9153376,0.02068225,0.7561767629423275
195.125788530825,28.1600474654896,7.942567,0.02358335,7.456221545280427
195.161501298619,28.0145264721627,8.492435,0.02535291,8.55271443502502
195.17813250627,27.9712623625048,5.549952,0.02125549,4.708792776312796
195.20332601424,28.1583432170809,16.5251,0.01936991,12.805359051688312
195.202694942104,28.090735952524,5.502081,0.02324185,5.092435623323763
195.213150461449,28.0471389131688,16.10263,0.0211638,13.604634306567252
195.226908526339,28.0076343782209,16.32261,0.01662251,10.889879931997193
195.171635650757,28.0451195506376,3.059595,0.02876968,3.4825056989152103
195.17019516335,27.9966036824449,8.122255,0.02363859,7.642267435928829
195.185975736092,28.1006362370394,4.463411,0.0220089,3.917661335486917
195.273564431493,28.0620566176221,4.505288,0.02479465,4.440286148226914
195.289310063338,28.0331184270613,1.976624,0.02342906,1.8437864288479557
195.306931869738,28.0831231844849,3.646918,0.01937423,2.8266255810744703
195.324346807909,28.0970738409799,6.851412,0.02682218,7.287265511125455
195.32940726419,28.1281384625659,4.540294,0.0227095,4.1085919566512175
195.445895535783,28.0950007428482,5.558164,0.01935221,4.303195780839702
195.489890494881,28.0058364644686,9.892246,0.02574884,10.113311442442182
195.333292146706,27.9610156450116,5.144173,0.02626503,5.361292952559698
195.363104189032,27.9991958902805,1.389671,0.025495,1.4071423532639187
195.396838743459,28.1469487045078,6.765002,0.01759234,4.771203918701324
195.405521683289,28.0157684825243,4.543419,0.02383511,4.309461938598376
195.559729478971,28.101596914342,10.86309,0.01983889,8.616863749488463
194.430132034307,27.5775942925071,2.251672,0.02410993,2.1596483146452576
194.476510958023,27.490632767353,15.35319,0.01661109,10.236218203400242
194.484286363686,27.5813497711346,9.893069,0.01655244,6.573037575224484
194.50649494591,27.4896658449692,10.25834,0.02543061,10.361864914470463
194.528442730656,27.5768756438433,12.00939,0.02500718,11.934576313214063
194.540409601122,27.5494213129074,5.115221,0.02326917,4.739790328452183
194.548607378976,27.5424825082509,11.14962,0.02374899,10.538348204239385
194.585544407911,27.4293829416211,6.986651,0.02515607,6.983236865444018
194.618366023763,27.5593782172644,5.948497,0.02526216,5.9699159690985635
194.633601353935,27.4563338750488,4.34514,0.02341978,4.051567120373352
194.657624196313,27.4639536798017,19.12624,0.0209099,15.970136461480658
194.660041733041,27.5441002461781,4.132373,0.01991322,3.2898886882672516
194.776318138544,27.4936310236085,4.922914,0.0272337,5.3138394634972
194.8071019503,27.4025691279803,3.754774,0.01886249,2.8350737274696036
194.826871658135,27.5135105463817,15.00256,0.02015118,12.083242992505586
194.852450824493,27.517337600233,5.068491,0.01965179,3.983415814341779
194.834590287091,27.435237197549,7.250475,0.02567134,7.390869909252786
195.046668062856,27.4600839791545,4.200266,0.0228227,3.8193292139432136
195.079593550087,27.5537206819325,5.350961,0.01964111,4.203181693059634
195.104915314208,27.5522601207074,8.466953,0.0242378,8.16275276344453
195.11189741629,27.5155910173828,4.531894,0.02595107,4.668443324005579
195.139784242372,27.5041237785449,10.97044,0.01860821,8.174124386771036
194.221407959797,27.9294970525839,1.886988,0.02040969,1.5388280669506547
194.34058566385,27.8804298329713,4.028811,0.02480892,3.9729019434272703
194.380146176297,28.0184243481082,11.07088,0.02351467,10.363554475000521
194.450278231522,27.8830574728906,5.913918,0.01953211,4.620201952539106
194.460980630353,27.8794848237614,5.166154,0.02317353,4.767849326594642
194.447097179312,27.8333090223157,3.844101,0.02018767,3.1015576048761524
